Price,Close,High,Low,Open,Volume
Ticker,BRL=X,BRL=X,BRL=X,BRL=X,BRL=X
Date,,,,,
2026-01-02,5.517000198364258,5.535999774932861,5.416350841522217,5.518799781799316,0
2026-01-05,5.421599864959717,5.450799942016602,5.403541088104248,5.424499988555908,0
2026-01-06,5.40749979019165,5.415800094604492,5.360429763793945,5.407199859619141,0
2026-01-07,5.372000217437744,5.39739990234375,5.363890171051025,5.3719000816345215,0
2026-01-08,5.383900165557861,5.397600173950195,5.373377799987793,5.384099960327148,0
2026-01-09,5.386600017547607,5.4029998779296875,5.349451065063477,5.387199878692627,0
2026-01-12,5.370299816131592,5.406199932098389,5.348852157592773,5.365025043487549,0
2026-01-13,5.373700141906738,5.390699863433838,5.359512805938721,5.373600006103516,0
2026-01-14,5.371300220489502,5.412700176239014,5.357100009918213,5.371200084686279,0
2026-01-15,5.396100044250488,5.401800155639648,5.356322765350342,5.395699977874756,0
2026-01-16,5.3678998947143555,5.3917999267578125,5.359610080718994,5.366099834442139,0
2026-01-19,5.367700099945068,5.379300117492676,5.344699859619141,5.36093282699585,0
2026-01-20,5.36870002746582,5.418700218200684,5.35298490524292,5.36870002746582,0
2026-01-21,5.374300003051758,5.376100063323975,5.313124179840088,5.373600006103516,0
2026-01-22,5.31879997253418,5.346199989318848,5.284808158874512,5.3180999755859375,0
2026-01-23,5.283699989318848,5.302299976348877,5.276165962219238,5.283400058746338,0
2026-01-26,5.288899898529053,5.354100227355957,5.253293037414551,5.285799980163574,0
2026-01-27,5.279099941253662,5.308599948883057,5.2042460441589355,5.272644996643066,0
2026-01-28,5.183599948883057,5.218400001525879,5.169948101043701,5.183499813079834,0
2026-01-29,5.1971001625061035,5.2459001541137695,5.169000148773193,5.195400238037109,0
2026-01-30,5.189199924468994,5.247499942779541,5.178730010986328,5.191500186920166,0
2026-02-02,5.255000114440918,5.310800075531006,5.235021114349365,5.259399890899658,0
2026-02-03,5.259399890899658,5.2758002281188965,5.201772212982178,5.26039981842041,0
2026-02-04,5.237500190734863,5.256700038909912,5.2113261222839355,5.236999988555908,0
2026-02-05,5.23799991607666,5.278600215911865,5.2308430671691895,5.238399982452393,0
2026-02-06,5.270500183105469,5.339700222015381,5.2658891677856445,5.270699977874756,0
2026-02-09,5.21589994430542,5.238100051879883,5.172699928283691,5.217199802398682,0
2026-02-10,5.1915998458862305,5.238399982452393,5.178644180297852,5.191199779510498,0
2026-02-11,5.196199893951416,5.208000183105469,5.172100067138672,5.195000171661377,0
2026-02-12,5.198699951171875,5.199999809265137,5.1522650718688965,5.1992998123168945,0
2026-02-13,5.213900089263916,5.241600036621094,5.204096794128418,5.21150016784668,0
2026-02-16,5.217899799346924,5.239500045776367,5.2165608406066895,5.220699787139893,0
2026-02-17,5.243899822235107,5.254000186920166,5.213106155395508,5.243899822235107,0
2026-02-18,5.2204999923706055,5.223499774932861,5.192834854125977,5.222400188446045,0
2026-02-19,5.234399795532227,5.2494001388549805,5.208364009857178,5.234499931335449,0
2026-02-20,5.208799839019775,5.221199989318848,5.173778057098389,5.208799839019775,0
2026-02-23,5.176499843597412,5.1930999755859375,5.1370649337768555,5.178100109100342,0
2026-02-24,5.170899868011475,5.182600021362305,5.136723041534424,5.17080020904541,0
2026-02-25,5.1519999504089355,5.163400173187256,5.117134094238281,5.1519999504089355,0
2026-02-26,5.124199867248535,5.154799938201904,5.117571830749512,5.124300003051758,0
2026-02-27,5.136600017547607,5.166500091552734,5.122401237487793,5.136600017547607,0
2026-03-02,5.1296000480651855,5.239200115203857,5.122012138366699,5.129000186920166,0
2026-03-03,5.170300006866455,5.338500022888184,5.163585186004639,5.170300006866455,0
2026-03-04,5.277299880981445,5.281099796295166,5.1895270347595215,5.2758002281188965,0
2026-03-05,5.230100154876709,5.282800197601318,5.220427989959717,5.230100154876709,0
2026-03-06,5.263400077819824,5.313300132751465,5.256507873535156,5.26230001449585,0
2026-03-09,5.243500232696533,5.294099807739258,5.212800025939941,5.239880084991455,0
2026-03-10,5.2052998542785645,5.231800079345703,5.1378068923950195,5.203499794006348,0
2026-03-11,5.162399768829346,5.213099956512451,5.149899959564209,5.163899898529053,0
2026-03-12,5.151400089263916,5.232999801635742,5.15500020980835,5.168499946594238,0
2026-03-13,5.243899822235107,5.285399913787842,5.214049816131592,5.245100021362305,0
2026-03-16,5.329100131988525,5.384300231933594,5.247350215911865,5.3226470947265625,0
2026-03-17,5.233399868011475,5.248499870300293,5.18620491027832,5.231800079345703,0
2026-03-18,5.19290018081665,5.22790002822876,5.1765289306640625,5.19290018081665,0
2026-03-19,5.2621002197265625,5.323699951171875,5.230823993682861,5.26170015335083,0
2026-03-20,5.219900131225586,5.306700229644775,5.212561130523682,5.220300197601318,0
2026-03-23,5.3119001388549805,5.365900039672852,5.249292850494385,5.308650970458984,0
2026-03-24,5.232900142669678,5.288300037384033,5.222003936767578,5.234300136566162,0
2026-03-25,5.232600212097168,5.257500171661377,5.2087249755859375,5.232100009918213,0
2026-03-26,5.236800193786621,5.256800174713135,5.216276168823242,5.236400127410889,0
2026-03-27,5.235099792480469,5.275199890136719,5.211410045623779,5.23122501373291,0
2026-03-30,5.23799991607666,5.270299911499023,5.218984127044678,5.2378997802734375,0
2026-03-31,5.263999938964844,5.264800071716309,5.202400207519531,5.263700008392334,0
2026-04-01,5.192800045013428,5.202099800109863,5.148193836212158,5.1921000480651855,0
2026-04-02,5.1545000076293945,5.186999797821045,5.14300012588501,5.154600143432617,0
2026-04-03,5.156400203704834,5.157800197601318,5.1493377685546875,5.157199859619141,0
2026-04-06,5.157899856567383,5.17549991607666,5.137163162231445,5.155490875244141,0
2026-04-07,5.138299942016602,5.170100212097168,5.128066062927246,5.139200210571289,0
2026-04-08,5.150599956512451,5.174699783325195,5.065199851989746,5.150000095367432,0
2026-04-09,5.100200176239014,5.140399932861328,5.064899921417236,5.0991997718811035,0
2026-04-10,5.095799922943115,5.110300064086914,5.005799770355225,5.096199989318848,0
2026-04-13,5.005000114440918,5.04449987411499,4.994214057922363,5.005199909210205,0
2026-04-14,4.9944000244140625,4.996500015258789,4.965954780578613,4.995299816131592,0
2026-04-15,4.984799861907959,5.000100135803223,4.974616050720215,4.9857001304626465,0
2026-04-16,4.992400169372559,5.0131001472473145,4.977703094482422,4.993100166320801,0
2026-04-17,4.987090110778809,4.993800163269043,4.947052955627441,4.990699768066406,0
2026-04-20,5.00629997253418,5.046000003814697,4.968792915344238,5.004000186920166,0
2026-04-21,4.952400207519531,4.9764227867126465,4.94639778137207,4.952600002288818,0
2026-04-22,5.007999897003174,5.015999794006348,4.95687198638916,5.009300231933594,0
2026-04-23,4.984899997711182,4.986999988555908,4.943900108337402,4.981825828552246,0
2026-04-24,5.030799865722656,5.064000129699707,4.99459981918335,5.031799793243408,0
2026-04-27,4.979100227355957,5.020500183105469,4.963799953460693,4.979400157928467,0
2026-04-28,4.999599933624268,5.048099994659424,4.9753570556640625,5.000500202178955,0
2026-04-29,4.99429988861084,5.039237976074219,4.967577934265137,4.994699954986572,0
2026-04-30,5.017499923706055,5.018400192260742,4.971635818481445,5.017199993133545,0
