Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2026-01-01 00:00:00+00:00,87675.9296875,87679.9375,87512.875,87512.875,77195264
2026-01-01 01:00:00+00:00,87817.6171875,87890.0234375,87665.65625,87665.65625,0
2026-01-01 02:00:00+00:00,87776.4921875,87922.5234375,87751.6171875,87812.1875,0
2026-01-01 03:00:00+00:00,87710.953125,87857.46875,87700.390625,87748.3203125,0
2026-01-01 04:00:00+00:00,87441.4609375,87698.5078125,87413.7578125,87698.5078125,441933824
2026-01-01 05:00:00+00:00,87558.3359375,87577.171875,87452.7890625,87452.7890625,0
2026-01-01 06:00:00+00:00,87506.2578125,87555.4453125,87486.953125,87555.4453125,0
2026-01-01 07:00:00+00:00,87479.6875,87528.1171875,87468.5625,87504.0,0
2026-01-01 08:00:00+00:00,87598.375,87633.3515625,87486.9296875,87486.9296875,0
2026-01-01 09:00:00+00:00,87724.84375,87789.7890625,87618.5234375,87623.3046875,0
2026-01-01 10:00:00+00:00,87716.8125,87738.1875,87659.03125,87732.3203125,0
2026-01-01 11:00:00+00:00,87875.796875,87875.796875,87716.4140625,87716.4140625,0
2026-01-01 12:00:00+00:00,87838.296875,87889.703125,87806.5234375,87878.8671875,0
2026-01-01 13:00:00+00:00,87786.3515625,87884.8515625,87759.8359375,87829.3203125,0
2026-01-01 14:00:00+00:00,87840.1640625,87849.6015625,87713.8515625,87793.8515625,0
2026-01-01 15:00:00+00:00,87922.0625,87941.4140625,87814.3984375,87848.578125,0
2026-01-01 16:00:00+00:00,87863.2734375,87920.5625,87762.65625,87920.5625,0
2026-01-01 17:00:00+00:00,88187.8203125,88358.0390625,87856.0234375,87868.3359375,0
2026-01-01 18:00:00+00:00,88055.2578125,88239.390625,87984.6015625,88239.390625,0
2026-01-01 19:00:00+00:00,88222.2578125,88297.9296875,87970.1875,88062.9765625,0
2026-01-01 20:00:00+00:00,88146.328125,88244.1015625,88133.1328125,88239.71875,0
2026-01-01 21:00:00+00:00,88270.203125,88280.140625,88142.515625,88147.5546875,0
2026-01-01 22:00:00+00:00,88562.9765625,88565.015625,88271.7734375,88271.7734375,242911232
2026-01-01 23:00:00+00:00,88733.0625,88791.9765625,88378.5078125,88530.3203125,388841472
2026-01-02 00:00:00+00:00,88675.3984375,88754.3984375,88498.2890625,88725.46875,507719680
2026-01-02 01:00:00+00:00,88534.2890625,88739.828125,88433.0234375,88710.0625,0
