Price,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Datetime,,,,,
2026-01-01 00:00:00+00:00,2975.56787109375,2977.404052734375,2967.069091796875,2967.069091796875,18416640
2026-01-01 01:00:00+00:00,2980.531005859375,2983.691650390625,2975.2802734375,2975.2802734375,0
2026-01-01 02:00:00+00:00,2978.314697265625,2982.489501953125,2976.55810546875,2980.129150390625,0
2026-01-01 03:00:00+00:00,2975.044677734375,2980.474853515625,2974.9326171875,2977.30712890625,0
2026-01-01 04:00:00+00:00,2970.44873046875,2975.59716796875,2968.6025390625,2975.43017578125,208877568
2026-01-01 05:00:00+00:00,2976.9990234375,2978.38134765625,2970.8291015625,2970.8291015625,0
2026-01-01 06:00:00+00:00,2971.58544921875,2976.95166015625,2971.58544921875,2976.934814453125,54566912
2026-01-01 07:00:00+00:00,2972.983154296875,2975.9912109375,2971.456298828125,2971.456298828125,15375360
2026-01-01 08:00:00+00:00,2976.521484375,2977.98583984375,2973.185546875,2973.185546875,0
2026-01-01 09:00:00+00:00,2979.12353515625,2982.12744140625,2977.537353515625,2977.7255859375,0
2026-01-01 10:00:00+00:00,2979.83203125,2980.925537109375,2977.904541015625,2979.25341796875,0
2026-01-01 11:00:00+00:00,2984.69140625,2985.680419921875,2980.13916015625,2980.160888671875,0
2026-01-01 12:00:00+00:00,2983.050048828125,2984.877197265625,2979.3701171875,2984.864501953125,0
2026-01-01 13:00:00+00:00,2978.58642578125,2984.849853515625,2978.58642578125,2982.921630859375,0
2026-01-01 14:00:00+00:00,2981.101806640625,2982.26806640625,2974.021240234375,2978.619140625,0
2026-01-01 15:00:00+00:00,2985.895263671875,2987.267578125,2977.564453125,2981.2705078125,0
2026-01-01 16:00:00+00:00,2978.204345703125,2985.900634765625,2977.397705078125,2985.900634765625,0
2026-01-01 17:00:00+00:00,2985.53564453125,2999.469970703125,2977.368896484375,2978.396484375,127805440
2026-01-01 18:00:00+00:00,2985.534423828125,2988.0009765625,2982.5126953125,2988.0009765625,0
2026-01-01 19:00:00+00:00,2990.382568359375,2992.431640625,2983.537841796875,2985.759033203125,0
2026-01-01 20:00:00+00:00,2985.07177734375,2991.078369140625,2984.093505859375,2990.705322265625,0
2026-01-01 21:00:00+00:00,2985.92041015625,2988.825927734375,2984.0712890625,2984.968994140625,0
2026-01-01 22:00:00+00:00,2995.52783203125,2995.602783203125,2983.97412109375,2985.8876953125,0
2026-01-01 23:00:00+00:00,3000.453125,3005.5078125,2989.56103515625,2994.762939453125,533896192
2026-01-02 00:00:00+00:00,3000.243408203125,3003.932373046875,2994.10546875,3000.24072265625,107183104
2026-01-02 01:00:00+00:00,2999.454833984375,3003.68798828125,2995.1201171875,3001.5869140625,0
2026-01-02 02:00:00+00:00,2997.14306640625,2999.440673828125,2990.025390625,2999.2841796875,139942912
2026-01-02 03:00:00+00:00,3015.828857421875,3027.68408203125,2996.913330078125,2998.2783203125,959923200
2026-01-02 04:00:00+00:00,3007.662109375,3020.187744140625,3007.662109375,3017.906494140625,61457408
2026-01-02 05:00:00+00:00,3012.938720703125,3014.297119140625,3005.9150390625,3007.911376953125,11150336
2026-01-02 06:00:00+00:00,3023.801025390625,3032.8916015625,3011.683837890625,3012.786376953125,373144576
2026-01-02 07:00:00+00:00,3014.75830078125,3027.402587890625,3013.785888671875,3023.365966796875,167756800
2026-01-02 08:00:00+00:00,3027.795654296875,3029.112548828125,3012.660888671875,3014.35791015625,297450496
2026-01-02 09:00:00+00:00,3045.150390625,3047.785888671875,3028.020263671875,3028.412841796875,816431104
2026-01-02 10:00:00+00:00,3053.092529296875,3062.79248046875,3043.415283203125,3044.7880859375,1105726464
2026-01-02 11:00:00+00:00,3044.208740234375,3053.634033203125,3041.692626953125,3053.634033203125,519932928
2026-01-02 12:00:00+00:00,3045.928955078125,3051.967529296875,3040.90283203125,3044.584716796875,112884736
2026-01-02 13:00:00+00:00,3047.539306640625,3054.383544921875,3044.5166015625,3045.618896484375,212579328
2026-01-02 14:00:00+00:00,3081.55908203125,3098.28564453125,3023.47119140625,3047.4921875,2506894336
2026-01-02 15:00:00+00:00,3079.854736328125,3093.327880859375,3058.799072265625,3080.52978515625,1825603584
2026-01-02 16:00:00+00:00,3130.61083984375,3138.111083984375,3079.261962890625,3082.02490234375,2622435328
