Price,Close,High,Low,Open,Volume
Ticker,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD
Datetime,,,,,
2026-01-01 00:00:00+00:00,124.95053100585938,124.95647430419922,124.47052001953125,124.48128509521484,0
2026-01-01 01:00:00+00:00,125.01017761230469,125.45573425292969,124.94490051269531,124.94490051269531,0
2026-01-01 02:00:00+00:00,124.90604400634766,125.00753784179688,124.67951202392578,125.00753784179688,0
2026-01-01 03:00:00+00:00,124.91144561767578,125.1621322631836,124.91144561767578,124.93756103515625,0
2026-01-01 04:00:00+00:00,124.73706817626953,124.97197723388672,124.65843963623047,124.91139221191406,0
2026-01-01 05:00:00+00:00,125.04689025878906,125.04689025878906,124.73632049560547,124.73632049560547,0
2026-01-01 06:00:00+00:00,124.73597717285156,125.07719421386719,124.73597717285156,125.0482406616211,0
2026-01-01 07:00:00+00:00,124.11640930175781,124.74964141845703,124.11407470703125,124.73089599609375,0
2026-01-01 08:00:00+00:00,124.41551971435547,124.4456787109375,124.06901550292969,124.1007080078125,378368
2026-01-01 09:00:00+00:00,124.814208984375,124.87227630615234,124.42528533935547,124.42528533935547,50849024
2026-01-01 10:00:00+00:00,124.84231567382812,125.03263854980469,124.80130004882812,124.81705474853516,1329152
2026-01-01 11:00:00+00:00,124.88191223144531,124.92867279052734,124.65752410888672,124.84123992919922,0
2026-01-01 12:00:00+00:00,124.85250854492188,124.96105194091797,124.85186004638672,124.88855743408203,0
2026-01-01 13:00:00+00:00,124.58468627929688,124.91570281982422,124.58468627929688,124.85057067871094,0
2026-01-01 14:00:00+00:00,124.56993103027344,124.67020416259766,124.3221664428711,124.5765151977539,0
2026-01-01 15:00:00+00:00,124.78801727294922,124.82742309570312,124.48563385009766,124.56976318359375,0
2026-01-01 16:00:00+00:00,124.23771667480469,124.80081176757812,124.22429656982422,124.78707122802734,0
2026-01-01 17:00:00+00:00,124.97557830810547,125.22611236572266,124.2420425415039,124.24604797363281,110156288
2026-01-01 18:00:00+00:00,125.08568572998047,125.13188934326172,124.94298553466797,125.00187683105469,0
2026-01-01 19:00:00+00:00,125.51242065429688,125.5593032836914,125.085205078125,125.09929656982422,0
2026-01-01 20:00:00+00:00,125.2279052734375,125.62935638427734,125.21168518066406,125.50787353515625,0
2026-01-01 21:00:00+00:00,125.25736236572266,125.49604034423828,125.22644805908203,125.22644805908203,0
2026-01-01 22:00:00+00:00,125.86546325683594,125.86546325683594,125.25958251953125,125.25958251953125,0
2026-01-01 23:00:00+00:00,126.76112365722656,126.97852325439453,125.79595947265625,125.84159088134766,153267712
2026-01-02 00:00:00+00:00,126.60406494140625,126.83805847167969,126.34534454345703,126.75862121582031,16939520
2026-01-02 01:00:00+00:00,126.06234741210938,126.65973663330078,125.9639892578125,126.61164855957031,0
2026-01-02 02:00:00+00:00,126.37843322753906,126.4240951538086,125.79972839355469,126.06218719482422,376320
2026-01-02 03:00:00+00:00,127.44361877441406,127.64134979248047,126.37591552734375,126.38599395751953,129888512
2026-01-02 04:00:00+00:00,126.88858795166016,127.4456787109375,126.88858795166016,127.4456787109375,11131392
2026-01-02 05:00:00+00:00,127.1629638671875,127.1629638671875,126.64049530029297,126.88652038574219,13039616
2026-01-02 06:00:00+00:00,127.2811508178711,127.42231750488281,127.1689682006836,127.1689682006836,56669952
2026-01-02 07:00:00+00:00,126.94064331054688,127.35496520996094,126.81649017333984,127.27550506591797,0
2026-01-02 08:00:00+00:00,127.74430084228516,127.76277923583984,126.93448638916016,126.93448638916016,22682624
2026-01-02 09:00:00+00:00,129.23370361328125,129.32955932617188,127.72549438476562,127.75831604003906,182633984
2026-01-02 10:00:00+00:00,128.91531372070312,129.42181396484375,128.88665771484375,129.23556518554688,129808640
2026-01-02 11:00:00+00:00,128.0525665283203,128.9013214111328,128.0257110595703,128.9013214111328,89427712
2026-01-02 12:00:00+00:00,128.33555603027344,128.4126739501953,127.90038299560547,128.0531768798828,64301312
2026-01-02 13:00:00+00:00,128.34439086914062,128.5311279296875,128.26541137695312,128.33494567871094,41811456
2026-01-02 14:00:00+00:00,128.71083068847656,129.21360778808594,127.05125427246094,128.3315887451172,215566592
2026-01-02 15:00:00+00:00,128.81678771972656,129.333740234375,127.64684295654297,128.80458068847656,220324608
2026-01-02 16:00:00+00:00,130.6204071044922,131.38162231445312,128.8018035888672,128.87948608398438,377008640
2026-01-02 17:00:00+00:00,131.2733154296875,131.90185546875,130.65213012695312,130.65213012695312,106721792
2026-01-02 18:00:00+00:00,130.72573852539062,131.8060302734375,130.47769165039062,131.28561401367188,106279168
2026-01-02 19:00:00+00:00,131.57957458496094,131.6054229736328,130.6664581298828,130.70684814453125,100117248
2026-01-02 20:00:00+00:00,130.97178649902344,131.8024444580078,130.9467010498047,131.58116149902344,61494272
2026-01-02 21:00:00+00:00,131.79205322265625,131.9263916015625,130.99874877929688,130.99874877929688,73567744
2026-01-02 22:00:00+00:00,132.69740295410156,132.96885681152344,131.8527069091797,131.8527069091797,134135296
2026-01-02 23:00:00+00:00,132.13339233398438,132.68423461914062,131.99134826660156,132.68423461914062,350208
2026-01-03 00:00:00+00:00,132.6438751220703,132.82351684570312,132.18087768554688,132.18087768554688,0
2026-01-03 01:00:00+00:00,132.57583618164062,132.78285217285156,132.41802978515625,132.6338348388672,0
2026-01-03 02:00:00+00:00,132.89480590820312,132.9236297607422,132.13182067871094,132.56863403320312,42270720
2026-01-03 03:00:00+00:00,132.8921661376953,132.9520721435547,132.2275390625,132.8817901611328,0
2026-01-03 04:00:00+00:00,132.28402709960938,132.83047485351562,132.240966796875,132.82815551757812,467456
2026-01-03 05:00:00+00:00,131.84349060058594,132.41419982910156,131.66159057617188,132.28759765625,37662208
2026-01-03 06:00:00+00:00,131.1737060546875,132.17916870117188,131.15895080566406,131.836669921875,4335104
2026-01-03 07:00:00+00:00,130.0771942138672,131.29183959960938,129.94395446777344,131.16107177734375,149083648
2026-01-03 08:00:00+00:00,130.73312377929688,130.93301391601562,129.9741973876953,130.03860473632812,20591616
2026-01-03 09:00:00+00:00,131.2328643798828,131.33770751953125,130.46348571777344,130.734130859375,0
2026-01-03 10:00:00+00:00,130.95294189453125,131.21548461914062,130.92498779296875,131.21548461914062,0
2026-01-03 11:00:00+00:00,130.63250732421875,130.9416046142578,130.53233337402344,130.9389190673828,0
2026-01-03 12:00:00+00:00,130.7995147705078,130.8074951171875,130.49574279785156,130.6459503173828,0
2026-01-03 13:00:00+00:00,131.19969177246094,131.2681427001953,130.80133056640625,130.8037109375,0
2026-01-03 14:00:00+00:00,131.7264862060547,131.93402099609375,131.16476440429688,131.20289611816406,0
2026-01-03 15:00:00+00:00,131.54322814941406,131.8636474609375,131.5099334716797,131.7952880859375,0
2026-01-03 16:00:00+00:00,131.73110961914062,131.85812377929688,131.44647216796875,131.54246520996094,0
2026-01-03 17:00:00+00:00,131.84124755859375,131.8932647705078,131.62171936035156,131.73492431640625,0
2026-01-03 18:00:00+00:00,131.89955139160156,131.98641967773438,131.58409118652344,131.8084259033203,0
2026-01-03 19:00:00+00:00,131.70635986328125,131.89971923828125,131.6470184326172,131.89971923828125,0
2026-01-03 20:00:00+00:00,131.89297485351562,131.89297485351562,131.37893676757812,131.7049560546875,0
2026-01-03 21:00:00+00:00,132.80186462402344,132.80186462402344,131.81956481933594,131.8937225341797,0
2026-01-03 22:00:00+00:00,133.1587677001953,133.3350372314453,132.64852905273438,132.79843139648438,0
2026-01-03 23:00:00+00:00,133.2982177734375,133.60301208496094,133.1808319091797,133.19625854492188,0
